constructorId,raceId,constructorStandingsId,name,nationality,standings_points,wins,circuit_name,location,country,year
3,47,25858,Williams,British,22.0,0,Istanbul Park,Istanbul,Turkey,2007
4,47,25857,Renault,French,36.0,0,Istanbul Park,Istanbul,Turkey,2007
2,47,25856,BMW Sauber,German,77.0,0,Istanbul Park,Istanbul,Turkey,2007
1,47,25855,McLaren,British,148.0,0,Istanbul Park,Istanbul,Turkey,2007
5,48,25874,Toro Rosso,Italian,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,2007
9,48,25873,Red Bull,Austrian,16.0,0,Autodromo Nazionale di Monza,Monza,Italy,2007
8,48,25872,Super Aguri,Japanese,4.0,0,Autodromo Nazionale di Monza,Monza,Italy,2007
11,48,25871,Honda,Japanese,2.0,0,Autodromo Nazionale di Monza,Monza,Italy,2007
7,48,25870,Toyota,Japanese,12.0,0,Autodromo Nazionale di Monza,Monza,Italy,2007
3,48,25869,Williams,British,25.0,0,Autodromo Nazionale di Monza,Monza,Italy,2007
4,48,25868,Renault,French,38.0,0,Autodromo Nazionale di Monza,Monza,Italy,2007
2,48,25867,BMW Sauber,German,86.0,0,Autodromo Nazionale di Monza,Monza,Italy,2007
1,48,25866,McLaren,British,166.0,0,Autodromo Nazionale di Monza,Monza,Italy,2007
5,49,25885,Toro Rosso,Italian,0.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,2007
9,49,25884,Red Bull,Austrian,18.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,2007
8,49,25883,Super Aguri,Japanese,4.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,2007
11,49,25882,Honda,Japanese,2.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,2007
7,49,25881,Toyota,Japanese,12.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,2007
3,49,25880,Williams,British,28.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,2007
4,49,25879,Renault,French,39.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,2007
2,49,25878,BMW Sauber,German,90.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,2007
1,49,25877,McLaren,British,192.0,0,Circuit de Spa-Francorchamps,Spa,Belgium,2007
5,50,25896,Toro Rosso,Italian,0.0,0,Fuji Speedway,Oyama,Japan,2007
9,50,25895,Red Bull,Austrian,23.0,0,Fuji Speedway,Oyama,Japan,2007
8,50,25894,Super Aguri,Japanese,4.0,0,Fuji Speedway,Oyama,Japan,2007
11,50,25893,Honda,Japanese,2.0,0,Fuji Speedway,Oyama,Japan,2007
7,50,25892,Toyota,Japanese,12.0,0,Fuji Speedway,Oyama,Japan,2007
3,50,25891,Williams,British,28.0,0,Fuji Speedway,Oyama,Japan,2007
4,50,25890,Renault,French,51.0,0,Fuji Speedway,Oyama,Japan,2007
2,50,25889,BMW Sauber,German,92.0,0,Fuji Speedway,Oyama,Japan,2007
1,50,25888,McLaren,British,202.0,0,Fuji Speedway,Oyama,Japan,2007
5,51,25907,Toro Rosso,Italian,8.0,0,Shanghai International Circuit,Shanghai,China,2007
9,51,25906,Red Bull,Austrian,24.0,0,Shanghai International Circuit,Shanghai,China,2007
8,51,25905,Super Aguri,Japanese,4.0,0,Shanghai International Circuit,Shanghai,China,2007
11,51,25904,Honda,Japanese,6.0,0,Shanghai International Circuit,Shanghai,China,2007
7,51,25903,Toyota,Japanese,12.0,0,Shanghai International Circuit,Shanghai,China,2007
3,51,25902,Williams,British,28.0,0,Shanghai International Circuit,Shanghai,China,2007
4,51,25901,Renault,French,51.0,0,Shanghai International Circuit,Shanghai,China,2007
2,51,25900,BMW Sauber,German,94.0,0,Shanghai International Circuit,Shanghai,China,2007
1,51,25899,McLaren,British,210.0,0,Shanghai International Circuit,Shanghai,China,2007
5,52,25918,Toro Rosso,Italian,8.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2007
9,52,25917,Red Bull,Austrian,24.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2007
8,52,25916,Super Aguri,Japanese,4.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2007
11,52,25915,Honda,Japanese,6.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2007
7,52,25914,Toyota,Japanese,13.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2007
3,52,25913,Williams,British,33.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2007
4,52,25912,Renault,French,51.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2007
2,52,25911,BMW Sauber,German,101.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2007
1,52,25910,McLaren,British,218.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2007
8,53,6327,Super Aguri,Japanese,0.0,0,Bahrain International Circuit,Sakhir,Bahrain,2006
13,53,6326,MF1,Russian,0.0,0,Bahrain International Circuit,Sakhir,Bahrain,2006
7,53,6325,Toyota,Japanese,0.0,0,Bahrain International Circuit,Sakhir,Bahrain,2006
2,53,6324,BMW Sauber,German,0.0,0,Bahrain International Circuit,Sakhir,Bahrain,2006
5,53,6323,Toro Rosso,Italian,0.0,0,Bahrain International Circuit,Sakhir,Bahrain,2006
9,53,6322,Red Bull,Austrian,1.0,0,Bahrain International Circuit,Sakhir,Bahrain,2006
3,53,6321,Williams,British,5.0,0,Bahrain International Circuit,Sakhir,Bahrain,2006
11,53,6320,Honda,Japanese,5.0,0,Bahrain International Circuit,Sakhir,Bahrain,2006
1,53,6319,McLaren,British,10.0,0,Bahrain International Circuit,Sakhir,Bahrain,2006
6,53,6318,Ferrari,Italian,8.0,0,Bahrain International Circuit,Sakhir,Bahrain,2006
4,53,6317,Renault,French,10.0,0,Bahrain International Circuit,Sakhir,Bahrain,2006
8,54,6338,Super Aguri,Japanese,0.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2006
13,54,6337,MF1,Russian,0.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2006
7,54,6336,Toyota,Japanese,1.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2006
2,54,6335,BMW Sauber,German,2.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2006
5,54,6334,Toro Rosso,Italian,0.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2006
9,54,6333,Red Bull,Austrian,1.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2006
3,54,6332,Williams,British,5.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2006
11,54,6331,Honda,Japanese,11.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2006
1,54,6330,McLaren,British,15.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2006
6,54,6329,Ferrari,Italian,15.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2006
4,54,6328,Renault,French,28.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2006
8,55,6349,Super Aguri,Japanese,0.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2006
13,55,6348,MF1,Russian,0.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2006
7,55,6347,Toyota,Japanese,7.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2006
2,55,6346,BMW Sauber,German,10.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2006
5,55,6345,Toro Rosso,Italian,0.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2006
9,55,6344,Red Bull,Austrian,2.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2006
3,55,6343,Williams,British,5.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2006
11,55,6342,Honda,Japanese,13.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2006
1,55,6341,McLaren,British,23.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2006
6,55,6340,Ferrari,Italian,15.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2006
4,55,6339,Renault,French,42.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2006
8,56,6360,Super Aguri,Japanese,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,2006
13,56,6359,MF1,Russian,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,2006
7,56,6358,Toyota,Japanese,7.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,2006
2,56,6357,BMW Sauber,German,10.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,2006
5,56,6356,Toro Rosso,Italian,0.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,2006
9,56,6355,Red Bull,Austrian,2.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,2006
3,56,6354,Williams,British,8.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,2006
11,56,6353,Honda,Japanese,15.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,2006
1,56,6352,McLaren,British,33.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,2006
6,56,6351,Ferrari,Italian,30.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,2006
4,56,6350,Renault,French,51.0,0,Autodromo Enzo e Dino Ferrari,Imola,Italy,2006
8,57,6371,Super Aguri,Japanese,0.0,0,Nürburgring,Nürburg,Germany,2006
13,57,6370,MF1,Russian,0.0,0,Nürburgring,Nürburg,Germany,2006
7,57,6369,Toyota,Japanese,7.0,0,Nürburgring,Nürburg,Germany,2006
2,57,6368,BMW Sauber,German,11.0,0,Nürburgring,Nürburg,Germany,2006
5,57,6367,Toro Rosso,Italian,0.0,0,Nürburgring,Nürburg,Germany,2006
9,57,6366,Red Bull,Austrian,2.0,0,Nürburgring,Nürburg,Germany,2006
3,57,6365,Williams,British,10.0,0,Nürburgring,Nürburg,Germany,2006
11,57,6364,Honda,Japanese,19.0,0,Nürburgring,Nürburg,Germany,2006
1,57,6363,McLaren,British,38.0,0,Nürburgring,Nürburg,Germany,2006
6,57,6362,Ferrari,Italian,46.0,0,Nürburgring,Nürburg,Germany,2006
4,57,6361,Renault,French,62.0,0,Nürburgring,Nürburg,Germany,2006
8,58,6382,Super Aguri,Japanese,0.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,2006
13,58,6381,MF1,Russian,0.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,2006
7,58,6380,Toyota,Japanese,7.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,2006
2,58,6379,BMW Sauber,German,12.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,2006
5,58,6378,Toro Rosso,Italian,0.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,2006
9,58,6377,Red Bull,Austrian,2.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,2006
3,58,6376,Williams,British,10.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,2006
11,58,6375,Honda,Japanese,24.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,2006
1,58,6374,McLaren,British,42.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,2006
6,58,6373,Ferrari,Italian,59.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,2006
4,58,6372,Renault,French,78.0,0,Circuit de Barcelona-Catalunya,Montmeló,Spain,2006
8,59,6393,Super Aguri,Japanese,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,2006
13,59,6392,MF1,Russian,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,2006
7,59,6391,Toyota,Japanese,8.0,0,Circuit de Monaco,Monte-Carlo,Monaco,2006
2,59,6390,BMW Sauber,German,14.0,0,Circuit de Monaco,Monte-Carlo,Monaco,2006
5,59,6389,Toro Rosso,Italian,0.0,0,Circuit de Monaco,Monte-Carlo,Monaco,2006
9,59,6388,Red Bull,Austrian,8.0,0,Circuit de Monaco,Monte-Carlo,Monaco,2006
3,59,6387,Williams,British,10.0,0,Circuit de Monaco,Monte-Carlo,Monaco,2006
11,59,6386,Honda,Japanese,29.0,0,Circuit de Monaco,Monte-Carlo,Monaco,2006
1,59,6385,McLaren,British,50.0,0,Circuit de Monaco,Monte-Carlo,Monaco,2006
6,59,6384,Ferrari,Italian,63.0,0,Circuit de Monaco,Monte-Carlo,Monaco,2006
4,59,6383,Renault,French,91.0,0,Circuit de Monaco,Monte-Carlo,Monaco,2006
8,60,6404,Super Aguri,Japanese,0.0,0,Silverstone Circuit,Silverstone,UK,2006
13,60,6403,MF1,Russian,0.0,0,Silverstone Circuit,Silverstone,UK,2006
7,60,6402,Toyota,Japanese,8.0,0,Silverstone Circuit,Silverstone,UK,2006
2,60,6401,BMW Sauber,German,17.0,0,Silverstone Circuit,Silverstone,UK,2006
5,60,6400,Toro Rosso,Italian,0.0,0,Silverstone Circuit,Silverstone,UK,2006
9,60,6399,Red Bull,Austrian,8.0,0,Silverstone Circuit,Silverstone,UK,2006
3,60,6398,Williams,British,10.0,0,Silverstone Circuit,Silverstone,UK,2006
11,60,6397,Honda,Japanese,29.0,0,Silverstone Circuit,Silverstone,UK,2006
1,60,6396,McLaren,British,59.0,0,Silverstone Circuit,Silverstone,UK,2006
6,60,6395,Ferrari,Italian,75.0,0,Silverstone Circuit,Silverstone,UK,2006
4,60,6394,Renault,French,106.0,0,Silverstone Circuit,Silverstone,UK,2006
8,61,6415,Super Aguri,Japanese,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,2006
13,61,6414,MF1,Russian,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,2006
7,61,6413,Toyota,Japanese,11.0,0,Circuit Gilles Villeneuve,Montreal,Canada,2006
2,61,6412,BMW Sauber,German,19.0,0,Circuit Gilles Villeneuve,Montreal,Canada,2006
5,61,6411,Toro Rosso,Italian,0.0,0,Circuit Gilles Villeneuve,Montreal,Canada,2006
9,61,6410,Red Bull,Austrian,9.0,0,Circuit Gilles Villeneuve,Montreal,Canada,2006
3,61,6409,Williams,British,10.0,0,Circuit Gilles Villeneuve,Montreal,Canada,2006
11,61,6408,Honda,Japanese,29.0,0,Circuit Gilles Villeneuve,Montreal,Canada,2006
1,61,6407,McLaren,British,65.0,0,Circuit Gilles Villeneuve,Montreal,Canada,2006
6,61,6406,Ferrari,Italian,87.0,0,Circuit Gilles Villeneuve,Montreal,Canada,2006
4,61,6405,Renault,French,121.0,0,Circuit Gilles Villeneuve,Montreal,Canada,2006
8,62,6426,Super Aguri,Japanese,0.0,0,Indianapolis Motor Speedway,Indianapolis,USA,2006
13,62,6425,MF1,Russian,0.0,0,Indianapolis Motor Speedway,Indianapolis,USA,2006
7,62,6424,Toyota,Japanese,16.0,0,Indianapolis Motor Speedway,Indianapolis,USA,2006
2,62,6423,BMW Sauber,German,19.0,0,Indianapolis Motor Speedway,Indianapolis,USA,2006
5,62,6422,Toro Rosso,Italian,1.0,0,Indianapolis Motor Speedway,Indianapolis,USA,2006
9,62,6421,Red Bull,Austrian,11.0,0,Indianapolis Motor Speedway,Indianapolis,USA,2006
3,62,6420,Williams,British,10.0,0,Indianapolis Motor Speedway,Indianapolis,USA,2006
11,62,6419,Honda,Japanese,32.0,0,Indianapolis Motor Speedway,Indianapolis,USA,2006
1,62,6418,McLaren,British,65.0,0,Indianapolis Motor Speedway,Indianapolis,USA,2006
6,62,6417,Ferrari,Italian,105.0,0,Indianapolis Motor Speedway,Indianapolis,USA,2006
4,62,6416,Renault,French,131.0,0,Indianapolis Motor Speedway,Indianapolis,USA,2006
8,63,6437,Super Aguri,Japanese,0.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,2006
13,63,6436,MF1,Russian,0.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,2006
7,63,6435,Toyota,Japanese,21.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,2006
2,63,6434,BMW Sauber,German,20.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,2006
5,63,6433,Toro Rosso,Italian,1.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,2006
9,63,6432,Red Bull,Austrian,11.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,2006
3,63,6431,Williams,British,10.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,2006
11,63,6430,Honda,Japanese,32.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,2006
1,63,6429,McLaren,British,71.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,2006
6,63,6428,Ferrari,Italian,121.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,2006
4,63,6427,Renault,French,142.0,0,Circuit de Nevers Magny-Cours,Magny Cours,France,2006
8,64,6448,Super Aguri,Japanese,0.0,0,Hockenheimring,Hockenheim,Germany,2006
13,64,6447,MF1,Russian,0.0,0,Hockenheimring,Hockenheim,Germany,2006
7,64,6446,Toyota,Japanese,23.0,0,Hockenheimring,Hockenheim,Germany,2006
2,64,6445,BMW Sauber,German,20.0,0,Hockenheimring,Hockenheim,Germany,2006
5,64,6444,Toro Rosso,Italian,1.0,0,Hockenheimring,Hockenheim,Germany,2006
9,64,6443,Red Bull,Austrian,12.0,0,Hockenheimring,Hockenheim,Germany,2006
3,64,6442,Williams,British,10.0,0,Hockenheimring,Hockenheim,Germany,2006
11,64,6441,Honda,Japanese,37.0,0,Hockenheimring,Hockenheim,Germany,2006
1,64,6440,McLaren,British,77.0,0,Hockenheimring,Hockenheim,Germany,2006
6,64,6439,Ferrari,Italian,139.0,0,Hockenheimring,Hockenheim,Germany,2006
4,64,6438,Renault,French,149.0,0,Hockenheimring,Hockenheim,Germany,2006
8,65,6459,Super Aguri,Japanese,0.0,0,Hungaroring,Budapest,Hungary,2006
13,65,6458,MF1,Russian,0.0,0,Hungaroring,Budapest,Hungary,2006
7,65,6457,Toyota,Japanese,26.0,0,Hungaroring,Budapest,Hungary,2006
2,65,6456,BMW Sauber,German,26.0,0,Hungaroring,Budapest,Hungary,2006
5,65,6455,Toro Rosso,Italian,1.0,0,Hungaroring,Budapest,Hungary,2006
9,65,6454,Red Bull,Austrian,16.0,0,Hungaroring,Budapest,Hungary,2006
3,65,6453,Williams,British,10.0,0,Hungaroring,Budapest,Hungary,2006
11,65,6452,Honda,Japanese,52.0,0,Hungaroring,Budapest,Hungary,2006
1,65,6451,McLaren,British,85.0,0,Hungaroring,Budapest,Hungary,2006
6,65,6450,Ferrari,Italian,142.0,0,Hungaroring,Budapest,Hungary,2006
4,65,6449,Renault,French,149.0,0,Hungaroring,Budapest,Hungary,2006
8,66,6470,Super Aguri,Japanese,0.0,0,Istanbul Park,Istanbul,Turkey,2006
13,66,6469,MF1,Russian,0.0,0,Istanbul Park,Istanbul,Turkey,2006
7,66,6468,Toyota,Japanese,28.0,0,Istanbul Park,Istanbul,Turkey,2006
2,66,6467,BMW Sauber,German,26.0,0,Istanbul Park,Istanbul,Turkey,2006
5,66,6466,Toro Rosso,Italian,1.0,0,Istanbul Park,Istanbul,Turkey,2006
9,66,6465,Red Bull,Austrian,16.0,0,Istanbul Park,Istanbul,Turkey,2006
3,66,6464,Williams,British,10.0,0,Istanbul Park,Istanbul,Turkey,2006
11,66,6463,Honda,Japanese,58.0,0,Istanbul Park,Istanbul,Turkey,2006
1,66,6462,McLaren,British,89.0,0,Istanbul Park,Istanbul,Turkey,2006
6,66,6461,Ferrari,Italian,158.0,0,Istanbul Park,Istanbul,Turkey,2006
4,66,6460,Renault,French,160.0,0,Istanbul Park,Istanbul,Turkey,2006
14,67,6482,Spyker MF1,Dutch,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,2006
8,67,6481,Super Aguri,Japanese,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,2006
13,67,6480,MF1,Russian,0.0,0,Autodromo Nazionale di Monza,Monza,Italy,2006
7,67,6479,Toyota,Japanese,30.0,0,Autodromo Nazionale di Monza,Monza,Italy,2006
2,67,6478,BMW Sauber,German,33.0,0,Autodromo Nazionale di Monza,Monza,Italy,2006
5,67,6477,Toro Rosso,Italian,1.0,0,Autodromo Nazionale di Monza,Monza,Italy,2006
9,67,6476,Red Bull,Austrian,16.0,0,Autodromo Nazionale di Monza,Monza,Italy,2006
3,67,6475,Williams,British,10.0,0,Autodromo Nazionale di Monza,Monza,Italy,2006
11,67,6474,Honda,Japanese,65.0,0,Autodromo Nazionale di Monza,Monza,Italy,2006
1,67,6473,McLaren,British,97.0,0,Autodromo Nazionale di Monza,Monza,Italy,2006
6,67,6472,Ferrari,Italian,168.0,0,Autodromo Nazionale di Monza,Monza,Italy,2006
4,67,6471,Renault,French,165.0,0,Autodromo Nazionale di Monza,Monza,Italy,2006
14,68,6494,Spyker MF1,Dutch,0.0,0,Shanghai International Circuit,Shanghai,China,2006
8,68,6493,Super Aguri,Japanese,0.0,0,Shanghai International Circuit,Shanghai,China,2006
13,68,6492,MF1,Russian,0.0,0,Shanghai International Circuit,Shanghai,China,2006
7,68,6491,Toyota,Japanese,30.0,0,Shanghai International Circuit,Shanghai,China,2006
2,68,6490,BMW Sauber,German,35.0,0,Shanghai International Circuit,Shanghai,China,2006
5,68,6489,Toro Rosso,Italian,1.0,0,Shanghai International Circuit,Shanghai,China,2006
9,68,6488,Red Bull,Austrian,16.0,0,Shanghai International Circuit,Shanghai,China,2006
3,68,6487,Williams,British,11.0,0,Shanghai International Circuit,Shanghai,China,2006
11,68,6486,Honda,Japanese,73.0,0,Shanghai International Circuit,Shanghai,China,2006
1,68,6485,McLaren,British,101.0,0,Shanghai International Circuit,Shanghai,China,2006
6,68,6484,Ferrari,Italian,178.0,0,Shanghai International Circuit,Shanghai,China,2006
4,68,6483,Renault,French,179.0,0,Shanghai International Circuit,Shanghai,China,2006
14,69,6506,Spyker MF1,Dutch,0.0,0,Suzuka Circuit,Suzuka,Japan,2006
8,69,6505,Super Aguri,Japanese,0.0,0,Suzuka Circuit,Suzuka,Japan,2006
13,69,6504,MF1,Russian,0.0,0,Suzuka Circuit,Suzuka,Japan,2006
7,69,6503,Toyota,Japanese,35.0,0,Suzuka Circuit,Suzuka,Japan,2006
2,69,6502,BMW Sauber,German,36.0,0,Suzuka Circuit,Suzuka,Japan,2006
5,69,6501,Toro Rosso,Italian,1.0,0,Suzuka Circuit,Suzuka,Japan,2006
9,69,6500,Red Bull,Austrian,16.0,0,Suzuka Circuit,Suzuka,Japan,2006
3,69,6499,Williams,British,11.0,0,Suzuka Circuit,Suzuka,Japan,2006
11,69,6498,Honda,Japanese,78.0,0,Suzuka Circuit,Suzuka,Japan,2006
1,69,6497,McLaren,British,105.0,0,Suzuka Circuit,Suzuka,Japan,2006
6,69,6496,Ferrari,Italian,186.0,0,Suzuka Circuit,Suzuka,Japan,2006
4,69,6495,Renault,French,195.0,0,Suzuka Circuit,Suzuka,Japan,2006
14,70,6518,Spyker MF1,Dutch,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2006
8,70,6517,Super Aguri,Japanese,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2006
13,70,6516,MF1,Russian,0.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2006
7,70,6515,Toyota,Japanese,35.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2006
2,70,6514,BMW Sauber,German,36.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2006
5,70,6513,Toro Rosso,Italian,1.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2006
9,70,6512,Red Bull,Austrian,16.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2006
3,70,6511,Williams,British,11.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2006
11,70,6510,Honda,Japanese,86.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2006
1,70,6509,McLaren,British,110.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2006
6,70,6508,Ferrari,Italian,201.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2006
4,70,6507,Renault,French,206.0,0,Autódromo José Carlos Pace,São Paulo,Brazil,2006
17,71,27951,Jordan,Irish,0.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2005
16,71,27950,BAR,British,0.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2005
15,71,27949,Sauber,Swiss,0.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2005
7,71,27948,Toyota,Japanese,0.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2005
1,71,27947,McLaren,British,4.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2005
3,71,27946,Williams,British,4.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2005
9,71,27945,Red Bull,Austrian,7.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2005
6,71,27944,Ferrari,Italian,8.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2005
4,71,27943,Renault,French,16.0,0,Albert Park Grand Prix Circuit,Melbourne,Australia,2005
17,72,27961,Jordan,Irish,0.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2005
16,72,27960,BAR,British,0.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2005
15,72,27959,Sauber,Swiss,0.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2005
7,72,27958,Toyota,Japanese,12.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2005
1,72,27957,McLaren,British,9.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2005
3,72,27956,Williams,British,10.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2005
9,72,27955,Red Bull,Austrian,11.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2005
6,72,27954,Ferrari,Italian,10.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2005
4,72,27953,Renault,French,26.0,0,Sepang International Circuit,Kuala Lumpur,Malaysia,2005
